Order_ID,Product_Category,Product_Price,Order_Quantity,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Seller_Rating,Product_Rating,Previous_Returns,Customer_Type,Product_Review_Count,Order_Value
ORD100228,Books,1942.41,1,67,Male,City93,Credit Card,Next-Day,6.81,3.9,2.8,9,Frequent,1382,1942.41
ORD100229,Books,1415.29,3,65,Male,City70,Credit Card,Standard,11.05,4.0,4.3,2,Frequent,674,4245.87
ORD100230,Home,17537.16,2,62,Male,City35,Debit Card,Next-Day,24.77,4.4,3.2,6,Frequent,1606,35074.32
ORD100231,Home,2182.68,1,40,Female,City53,Gift Card,Next-Day,11.56,3.6,3.5,5,Regular,439,2182.68
ORD100232,Toys,5363.29,5,33,Male,City36,PayPal,Standard,11.42,4.6,4.5,0,Regular,562,26816.45
ORD100233,Home,26013.31,5,56,Male,City58,Gift Card,Standard,26.78,3.4,3.4,8,Frequent,2163,130066.55
ORD100234,Books,1654.43,4,44,Male,City1,Debit Card,Express,20.0,4.9,5.0,2,Loyal,655,6617.72
ORD100235,Toys,1623.84,2,61,Male,City80,Debit Card,Express,14.07,4.0,4.7,3,Regular,1071,3247.68
ORD100236,Home,17454.29,1,22,Female,City79,PayPal,Next-Day,12.85,4.2,4.9,3,Regular,2101,17454.29
ORD100237,Home,11876.45,4,41,Male,City22,PayPal,Standard,14.85,3.3,4.1,6,Frequent,1004,47505.8
ORD100238,Home,20043.04,5,50,Female,City84,PayPal,Standard,31.28,4.2,3.5,7,Regular,2274,100215.2
ORD100239,Toys,6660.03,5,27,Male,City73,Debit Card,Standard,36.68,3.8,2.5,9,New,224,33300.15
ORD100240,Clothing,710.48,5,50,Male,City82,Gift Card,Standard,29.41,4.0,4.4,3,Regular,1345,3552.4
ORD100241,Toys,6052.39,1,53,Male,City89,Gift Card,Express,20.45,4.4,4.2,1,Regular,1248,6052.39
ORD100242,Clothing,5674.67,1,24,Male,City14,Debit Card,Express,44.97,4.1,4.2,1,Loyal,4048,5674.67
ORD100243,Clothing,686.08,5,43,Female,City28,PayPal,Standard,46.94,3.1,3.6,4,Frequent,3354,3430.4
ORD100244,Clothing,3073.32,3,18,Male,City47,Gift Card,Standard,28.2,3.8,2.9,4,Frequent,1049,9219.96
ORD100245,Toys,9376.33,2,24,Female,City29,Debit Card,Express,15.85,4.1,3.9,1,Regular,1667,18752.66
ORD100246,Electronics,23273.61,1,64,Female,City82,Credit Card,Standard,9.75,4.1,4.1,1,New,1936,23273.61
ORD100247,Clothing,1807.01,3,67,Female,City13,Debit Card,Next-Day,27.85,4.4,4.6,3,New,1097,5421.03
ORD100248,Toys,4606.62,3,65,Male,City58,Gift Card,Next-Day,28.59,3.5,3.8,7,Frequent,733,13819.86
ORD100249,Books,364.52,3,56,Female,City99,Debit Card,Express,13.63,3.7,3.0,6,Regular,162,1093.56
ORD100250,Home,26924.49,4,69,Female,City62,Gift Card,Express,10.04,4.5,3.8,6,New,910,107697.96
ORD100251,Toys,3709.31,4,43,Female,City8,Credit Card,Next-Day,18.89,4.1,3.5,6,Regular,93,14837.24
ORD100252,Electronics,67155.94,4,41,Male,City80,Credit Card,Standard,18.18,3.8,4.7,3,Regular,504,268623.76
ORD100253,Home,9810.78,3,35,Female,City46,PayPal,Next-Day,16.59,4.0,3.5,2,Frequent,284,29432.34
ORD100254,Home,15474.8,5,42,Female,City25,Gift Card,Express,19.48,4.1,3.3,5,Regular,673,77374.0
ORD100255,Toys,5476.47,5,51,Male,City1,Debit Card,Express,34.53,2.8,2.8,5,Regular,657,27382.35
ORD100256,Books,193.64,4,60,Female,City23,Credit Card,Express,10.22,4.4,3.6,4,Frequent,1123,774.56
ORD100257,Clothing,4648.23,4,50,Female,City79,Gift Card,Express,27.04,4.0,3.8,3,Regular,1398,18592.92
ORD100258,Toys,750.6,5,27,Male,City65,Debit Card,Standard,12.89,3.9,4.4,3,New,436,3753.0
ORD100259,Books,802.34,2,25,Male,City56,Credit Card,Express,11.78,3.9,4.4,0,Frequent,699,1604.68
ORD100260,Electronics,112387.51,2,65,Female,City22,PayPal,Express,5.06,4.1,4.6,0,Frequent,721,224775.02
ORD100261,Home,26635.17,4,47,Male,City29,Credit Card,Express,16.68,3.9,4.0,7,Regular,280,106540.68
ORD100262,Clothing,4933.96,2,36,Male,City97,Debit Card,Standard,37.04,3.9,3.0,9,Frequent,1687,9867.92
ORD100263,Clothing,5710.01,2,27,Male,City77,Credit Card,Standard,44.92,3.5,4.1,3,Loyal,3752,11420.02
ORD100264,Books,1569.81,4,70,Male,City60,Debit Card,Standard,8.49,4.4,3.3,4,Regular,1128,6279.24
ORD100265,Books,1078.57,5,25,Female,City78,Gift Card,Express,5.82,4.0,4.6,0,Frequent,244,5392.85
ORD100266,Toys,6105.7,3,60,Male,City77,Gift Card,Next-Day,20.16,4.2,4.2,2,Frequent,1766,18317.1
ORD100267,Toys,1225.22,5,61,Female,City19,PayPal,Express,35.08,3.3,3.6,7,Regular,940,6126.1
ORD100268,Books,1532.97,1,33,Female,City23,Gift Card,Next-Day,13.92,2.9,3.2,9,Loyal,1260,1532.97
ORD100269,Electronics,106977.02,2,46,Male,City49,PayPal,Express,19.3,4.4,4.7,3,New,2597,213954.04
ORD100270,Clothing,2567.34,4,58,Male,City8,Debit Card,Standard,19.16,3.0,2.7,4,Regular,1257,10269.36
ORD100271,Clothing,3205.53,3,64,Male,City24,Gift Card,Next-Day,45.6,3.5,2.8,7,Regular,506,9616.59
ORD100272,Clothing,1608.63,1,21,Female,City85,Debit Card,Standard,29.67,3.7,2.6,1,New,1095,1608.63
ORD100273,Books,1600.8,3,26,Female,City71,PayPal,Standard,6.47,4.1,3.5,5,Regular,1436,4802.4
ORD100274,Books,1880.0,3,31,Female,City47,PayPal,Standard,15.44,4.0,4.1,0,Regular,1013,5640.0
ORD100275,Electronics,68207.07,5,21,Male,City29,Debit Card,Standard,8.07,3.0,3.5,5,Frequent,2689,341035.35
ORD100276,Home,1598.56,3,26,Male,City26,Gift Card,Express,30.56,4.5,3.9,3,Frequent,845,4795.68
ORD100277,Home,20109.4,4,18,Female,City95,Gift Card,Express,27.11,4.4,4.5,1,Regular,378,80437.6
ORD100278,Books,1465.16,5,70,Male,City59,PayPal,Next-Day,13.68,3.0,3.5,6,Loyal,81,7325.8
ORD100279,Books,207.91,3,39,Male,City12,Credit Card,Next-Day,8.49,4.0,4.2,6,Regular,1352,623.73
ORD100280,Home,11378.35,5,33,Female,City9,Gift Card,Standard,18.48,3.1,2.6,3,Regular,1279,56891.75
ORD100281,Books,849.75,2,58,Female,City26,PayPal,Next-Day,15.96,4.7,4.2,1,Regular,679,1699.5
ORD100282,Clothing,3633.66,4,40,Female,City69,Credit Card,Express,45.51,3.4,3.7,3,Regular,1623,14534.64
ORD100283,Home,8059.09,1,54,Male,City84,Debit Card,Express,26.55,3.6,2.8,7,Frequent,2470,8059.09
ORD100284,Electronics,62693.12,2,49,Male,City39,Gift Card,Standard,6.7,3.2,3.2,2,New,1501,125386.24
ORD100285,Clothing,4223.72,2,44,Male,City24,PayPal,Express,47.73,4.2,3.6,5,Regular,2674,8447.44
ORD100286,Clothing,2887.87,3,40,Male,City62,Gift Card,Next-Day,23.29,3.5,3.0,3,New,3103,8663.61
ORD100287,Electronics,119534.26,3,49,Female,City37,Credit Card,Express,13.02,4.5,4.6,1,Regular,1821,358602.78
ORD100288,Toys,5009.62,5,69,Male,City76,Credit Card,Express,21.96,4.4,4.8,0,Regular,1272,25048.1
ORD100289,Books,175.3,5,29,Female,City99,PayPal,Next-Day,5.5,4.4,2.6,1,Loyal,373,876.5
ORD100290,Home,14162.32,5,30,Male,City76,Gift Card,Next-Day,12.39,3.3,3.8,6,New,2253,70811.6
ORD100291,Home,1093.57,5,29,Female,City12,Debit Card,Express,25.59,4.2,4.1,2,Frequent,1351,5467.85
ORD100292,Clothing,4299.64,5,59,Male,City74,Credit Card,Standard,42.72,3.5,3.1,9,Regular,1508,21498.2
ORD100293,Books,1754.16,2,50,Male,City80,Gift Card,Standard,5.9,4.9,4.4,0,Frequent,1203,3508.32
ORD100294,Electronics,64174.81,2,50,Female,City58,Gift Card,Standard,17.28,3.4,2.7,2,Frequent,1187,128349.62
ORD100295,Electronics,62106.67,2,22,Male,City55,PayPal,Standard,5.4,3.6,2.6,7,Regular,901,124213.34
ORD100296,Clothing,2758.64,3,67,Male,City2,PayPal,Next-Day,49.51,4.2,3.4,5,Regular,4440,8275.92
ORD100297,Home,29740.8,2,51,Female,City91,Gift Card,Next-Day,10.16,4.8,4.5,3,New,702,59481.6
ORD100298,Electronics,110186.54,1,67,Female,City35,Gift Card,Express,14.77,4.0,4.7,0,Regular,607,110186.54
ORD100299,Toys,8636.3,1,63,Male,City5,Credit Card,Standard,30.54,4.4,4.2,9,New,238,8636.3
ORD100300,Toys,2475.0,4,61,Male,City51,Gift Card,Express,11.13,4.7,4.6,0,Regular,542,9900.0
ORD100301,Clothing,1964.27,1,24,Female,City22,Debit Card,Express,22.71,4.1,4.9,3,Regular,2254,1964.27
ORD100302,Home,3825.26,3,43,Male,City8,Debit Card,Standard,15.59,3.0,4.0,6,Regular,667,11475.78
ORD100303,Clothing,1745.12,3,55,Female,City68,Credit Card,Next-Day,20.58,3.0,4.0,3,Frequent,1366,5235.36
ORD100304,Home,16479.22,1,65,Male,City79,PayPal,Standard,23.4,4.9,4.7,0,Regular,804,16479.22
ORD100305,Clothing,4527.87,3,59,Female,City35,Gift Card,Express,33.25,3.4,2.9,6,Loyal,3550,13583.61
ORD100306,Home,3778.36,3,58,Male,City55,Gift Card,Next-Day,10.26,4.6,4.7,0,Regular,191,11335.08
ORD100307,Electronics,58040.21,2,55,Male,City77,Credit Card,Express,6.32,4.0,4.0,1,Regular,1784,116080.42
ORD100308,Books,751.66,2,29,Female,City75,PayPal,Standard,14.84,3.7,3.5,4,Regular,1003,1503.32
ORD100309,Clothing,3520.95,4,39,Female,City25,Credit Card,Standard,17.61,4.0,4.3,1,Regular,534,14083.8
ORD100310,Toys,9871.28,4,57,Male,City37,PayPal,Express,39.79,4.0,4.3,3,Frequent,79,39485.12
ORD100311,Clothing,3195.65,5,27,Male,City43,Credit Card,Standard,32.95,3.5,4.3,9,Regular,1149,15978.25
ORD100312,Home,5306.09,5,39,Female,City34,PayPal,Express,33.36,4.5,4.8,2,Regular,1549,26530.45
ORD100313,Home,9466.43,3,39,Male,City30,Debit Card,Next-Day,11.74,3.8,4.9,3,Regular,715,28399.29
ORD100314,Clothing,5569.57,4,45,Female,City49,Debit Card,Express,45.81,3.1,4.2,9,Frequent,3849,22278.28
ORD100315,Electronics,60844.46,2,53,Female,City4,Gift Card,Next-Day,9.07,2.9,2.7,5,New,2938,121688.92
ORD100316,Clothing,3280.19,2,41,Female,City77,Gift Card,Standard,22.67,4.0,3.1,2,Regular,232,6560.38
ORD100317,Toys,8006.14,1,31,Female,City70,Gift Card,Next-Day,19.41,3.9,4.6,2,Frequent,1879,8006.14
ORD100318,Clothing,616.09,3,28,Male,City30,Credit Card,Standard,20.19,4.6,4.7,2,Regular,393,1848.27
ORD100319,Electronics,29089.32,3,46,Female,City99,Gift Card,Express,8.22,4.1,2.5,5,Regular,2150,87267.96
ORD100320,Books,1007.02,1,69,Female,City99,Debit Card,Next-Day,8.01,3.5,2.9,3,Frequent,94,1007.02
ORD100321,Books,847.64,3,67,Male,City97,Gift Card,Standard,8.13,4.3,2.7,6,New,885,2542.92
ORD100322,Home,8306.08,2,47,Female,City69,Gift Card,Next-Day,29.74,4.6,4.0,0,Loyal,1055,16612.16
ORD100323,Clothing,3797.01,3,65,Female,City11,Credit Card,Next-Day,47.31,4.5,4.3,3,Regular,4911,11391.03
ORD100324,Books,1049.83,5,70,Female,City64,Debit Card,Standard,6.62,3.9,3.9,2,New,1193,5249.15
ORD100325,Books,185.53,5,66,Male,City1,Credit Card,Standard,18.52,4.9,4.0,3,Loyal,852,927.65
ORD100326,Home,12765.46,1,27,Male,City47,Debit Card,Next-Day,25.93,4.7,4.7,0,Regular,1490,12765.46
ORD100327,Books,170.31,4,55,Female,City57,Gift Card,Next-Day,16.63,5.0,3.9,2,Frequent,1096,681.24
ORD100328,Home,21716.11,3,33,Female,City33,PayPal,Next-Day,32.0,5.0,4.8,0,Frequent,1464,65148.33
ORD100329,Toys,8617.88,3,23,Male,City95,PayPal,Standard,27.52,4.4,5.0,2,Regular,1537,25853.64
ORD100330,Home,27510.1,4,28,Female,City21,Credit Card,Next-Day,13.32,4.1,3.9,2,Regular,1711,110040.4
ORD100331,Electronics,77781.8,4,52,Female,City7,Gift Card,Standard,10.8,4.8,4.0,1,Frequent,2536,311127.2
ORD100332,Home,17044.71,5,29,Female,City100,Gift Card,Next-Day,16.1,4.9,3.8,0,Regular,1387,85223.55
ORD100333,Home,7719.48,4,70,Male,City94,PayPal,Express,30.26,4.7,4.3,1,Frequent,341,30877.92
ORD100334,Books,1017.03,3,47,Female,City86,PayPal,Express,17.27,4.8,4.9,2,New,865,3051.09
ORD100335,Home,1926.77,4,54,Female,City60,Credit Card,Next-Day,21.76,4.5,5.0,1,Frequent,873,7707.08
ORD100336,Clothing,3001.46,5,45,Male,City99,Gift Card,Express,38.38,3.7,2.9,1,Frequent,4705,15007.3
ORD100337,Books,380.62,4,47,Male,City41,PayPal,Standard,11.0,3.5,4.3,4,Loyal,1136,1522.48
ORD100338,Toys,9437.21,2,47,Male,City18,Credit Card,Express,10.87,3.8,4.5,3,New,281,18874.42
ORD100339,Toys,1649.88,2,40,Female,City53,PayPal,Next-Day,38.36,4.7,4.5,3,Frequent,381,3299.76
ORD100340,Electronics,101632.87,5,59,Male,City39,Gift Card,Express,16.73,4.3,4.8,2,New,2680,508164.35
ORD100341,Home,29545.97,4,56,Female,City16,PayPal,Express,32.89,5.0,4.0,1,Regular,2151,118183.88
ORD100342,Books,859.87,1,23,Male,City32,PayPal,Next-Day,13.11,3.6,4.1,3,Regular,708,859.87
ORD100343,Clothing,5839.24,5,70,Female,City98,PayPal,Standard,26.26,4.1,4.1,8,Regular,3971,29196.2
ORD100344,Electronics,22179.21,5,61,Female,City51,PayPal,Standard,5.29,2.9,4.0,1,Regular,2738,110896.05
ORD100345,Electronics,16026.69,4,22,Female,City80,Debit Card,Next-Day,13.54,4.8,4.2,2,Regular,1254,64106.76
ORD100346,Toys,9782.72,4,31,Female,City80,Gift Card,Express,26.43,4.7,4.3,0,Frequent,1258,39130.88
ORD100347,Toys,864.02,4,46,Male,City40,Debit Card,Next-Day,21.66,3.5,3.3,2,Frequent,1493,3456.08
ORD100348,Books,182.44,5,22,Male,City96,Gift Card,Next-Day,8.49,4.9,4.5,2,Frequent,1406,912.2
ORD100349,Clothing,4421.68,4,18,Female,City23,Credit Card,Next-Day,40.67,4.7,4.0,2,Loyal,3481,17686.72
ORD100350,Home,25135.03,5,49,Female,City66,Gift Card,Standard,30.92,4.3,3.5,4,New,2166,125675.15
ORD100351,Clothing,5373.03,2,53,Female,City86,Credit Card,Standard,44.21,3.0,2.9,8,Loyal,3661,10746.06
ORD100352,Books,1207.1,5,42,Female,City67,Credit Card,Next-Day,18.89,4.3,4.1,1,New,940,6035.5
ORD100353,Electronics,71150.65,4,58,Female,City1,Credit Card,Next-Day,9.82,4.9,4.3,3,Frequent,2288,284602.6
ORD100354,Home,24009.78,2,68,Female,City79,Credit Card,Express,33.19,3.1,2.8,5,Regular,1527,48019.56
ORD100355,Toys,3519.72,5,49,Male,City6,Gift Card,Express,16.96,4.9,4.9,2,Frequent,1431,17598.6
ORD100356,Books,1863.84,2,37,Female,City99,Credit Card,Express,18.25,4.4,4.5,0,Regular,570,3727.68
ORD100357,Home,5398.51,2,30,Female,City20,Debit Card,Next-Day,28.04,4.5,3.7,4,Loyal,512,10797.02
ORD100358,Electronics,47143.23,5,54,Female,City24,Debit Card,Next-Day,19.98,4.4,4.0,0,Regular,1540,235716.15
ORD100359,Books,760.52,2,31,Female,City34,Debit Card,Standard,7.71,2.9,2.8,9,Regular,71,1521.04
ORD100360,Home,8471.16,4,56,Male,City12,Gift Card,Standard,23.51,4.2,4.1,0,Regular,1953,33884.64
ORD100361,Clothing,2389.2,1,51,Male,City52,PayPal,Express,26.13,3.8,2.8,8,Regular,1433,2389.2
ORD100362,Home,2486.54,3,37,Male,City70,Gift Card,Next-Day,18.93,3.6,3.5,3,New,2256,7459.62
ORD100363,Toys,1749.17,2,37,Female,City89,Debit Card,Standard,17.95,4.5,4.3,2,Regular,1922,3498.34
ORD100364,Home,11240.0,4,25,Female,City59,PayPal,Express,28.28,4.2,4.1,2,Regular,178,44960.0
ORD100365,Clothing,906.05,1,69,Male,City33,Credit Card,Standard,38.41,3.2,3.5,1,Regular,1801,906.05
ORD100366,Electronics,52327.23,1,19,Female,City64,Gift Card,Standard,18.9,3.2,3.8,3,Regular,2600,52327.23
ORD100367,Toys,3719.0,5,49,Male,City87,PayPal,Express,10.27,4.9,4.2,1,Frequent,1773,18595.0
ORD100368,Toys,2779.47,5,54,Male,City63,Debit Card,Next-Day,27.23,3.5,2.7,8,New,1188,13897.35
ORD100369,Home,3205.55,2,30,Female,City41,Credit Card,Standard,32.13,4.3,4.1,0,Frequent,2228,6411.1
ORD100370,Toys,2635.15,1,69,Female,City8,Gift Card,Express,25.02,4.5,4.3,7,Regular,1591,2635.15
ORD100371,Electronics,118418.01,1,27,Female,City36,Credit Card,Standard,18.16,3.9,3.9,3,Regular,2580,118418.01
ORD100372,Books,1524.88,1,51,Female,City23,Credit Card,Express,12.43,3.8,4.8,3,Regular,672,1524.88
ORD100373,Home,25409.01,5,67,Female,City75,Debit Card,Standard,11.14,3.3,3.6,4,New,1228,127045.05
ORD100374,Electronics,73342.69,5,51,Female,City97,Gift Card,Express,10.88,3.4,3.0,9,Frequent,1090,366713.45
ORD100375,Books,1538.5,5,39,Male,City44,Debit Card,Next-Day,5.46,4.9,3.8,2,New,1135,7692.5
ORD100376,Clothing,501.08,4,33,Male,City69,Gift Card,Next-Day,37.26,4.2,3.8,8,Frequent,4211,2004.32
ORD100377,Clothing,4536.96,5,39,Female,City29,Debit Card,Next-Day,48.41,4.1,4.1,1,Regular,4476,22684.8
ORD100378,Electronics,72769.2,4,49,Male,City89,PayPal,Next-Day,12.85,3.2,3.7,5,Regular,596,291076.8
ORD100379,Electronics,73466.83,4,19,Male,City3,Credit Card,Next-Day,18.59,4.5,4.1,3,Frequent,1688,293867.32
ORD100380,Electronics,95447.72,3,32,Male,City5,Debit Card,Next-Day,10.75,3.1,3.3,1,Frequent,1784,286343.16
ORD100381,Books,1819.03,1,37,Female,City99,Gift Card,Express,19.16,4.9,4.5,0,Regular,1085,1819.03
ORD100382,Toys,9440.1,3,37,Male,City24,Gift Card,Express,18.45,4.9,4.5,1,Loyal,1956,28320.3
ORD100383,Toys,6796.58,3,40,Female,City36,PayPal,Standard,10.25,4.1,3.9,0,Frequent,537,20389.74
ORD100384,Home,5286.04,1,35,Male,City91,PayPal,Standard,28.47,4.7,4.5,0,Regular,743,5286.04
ORD100385,Books,759.11,3,62,Female,City44,Credit Card,Standard,16.45,3.0,3.4,1,Frequent,1321,2277.33
ORD100386,Books,1343.61,1,32,Male,City32,Credit Card,Express,8.87,4.2,3.1,2,New,399,1343.61
ORD100387,Books,401.41,3,26,Female,City59,Gift Card,Express,6.53,3.3,3.8,9,Regular,817,1204.23
ORD100388,Books,314.33,2,29,Male,City70,Debit Card,Standard,10.19,3.3,4.1,1,Regular,1197,628.66
ORD100389,Home,18321.15,3,55,Female,City50,Gift Card,Standard,23.06,5.0,4.2,3,Regular,632,54963.45
ORD100390,Toys,2458.3,4,34,Female,City59,Debit Card,Express,23.3,4.2,4.4,1,Regular,544,9833.2
ORD100391,Toys,6927.46,1,48,Female,City1,Credit Card,Standard,35.4,4.3,5.0,3,Loyal,709,6927.46
ORD100392,Electronics,63086.37,1,39,Male,City73,PayPal,Next-Day,7.38,4.4,3.0,6,Regular,1840,63086.37
ORD100393,Books,1853.13,4,58,Female,City32,Credit Card,Express,9.52,3.1,3.9,2,Regular,226,7412.52
ORD100394,Clothing,4949.52,5,66,Female,City96,Gift Card,Standard,45.76,3.5,3.6,7,Frequent,3745,24747.6
ORD100395,Electronics,72805.26,5,47,Female,City5,Debit Card,Standard,7.41,4.0,2.6,8,Frequent,890,364026.3
ORD100396,Books,1026.32,5,35,Male,City54,Gift Card,Next-Day,11.31,3.8,4.0,3,New,819,5131.6
ORD100397,Books,1828.45,1,65,Female,City1,PayPal,Standard,11.45,4.8,4.8,2,Regular,1200,1828.45
ORD100398,Electronics,23012.46,4,65,Female,City22,Gift Card,Standard,15.67,4.3,4.2,2,New,2559,92049.84
ORD100399,Electronics,63672.75,4,53,Male,City87,PayPal,Express,9.61,4.6,3.9,1,Loyal,546,254691.0
ORD100400,Home,19292.2,3,32,Female,City24,Credit Card,Next-Day,12.63,4.6,4.5,1,Frequent,162,57876.6
ORD100401,Books,603.43,1,21,Male,City43,Gift Card,Express,10.86,4.1,4.4,3,Frequent,78,603.43
ORD100402,Toys,8079.29,3,19,Male,City95,PayPal,Standard,34.4,4.2,4.3,9,Frequent,1186,24237.87
ORD100403,Books,914.1,3,70,Female,City74,Credit Card,Next-Day,7.54,3.5,3.2,2,Frequent,1303,2742.3
ORD100404,Books,1092.87,5,37,Female,City22,PayPal,Express,18.36,4.2,4.3,3,New,1054,5464.35
ORD100405,Books,1717.19,5,41,Male,City47,Credit Card,Next-Day,5.41,4.8,4.1,3,Regular,1449,8585.95
ORD100406,Clothing,5610.24,5,56,Male,City55,Gift Card,Standard,26.6,3.2,3.1,7,Loyal,1682,28051.2
ORD100407,Toys,8618.94,4,25,Female,City42,PayPal,Standard,35.39,4.9,4.2,3,Frequent,983,34475.76
ORD100408,Clothing,4749.82,4,40,Male,City19,Gift Card,Next-Day,26.44,3.7,2.8,9,Loyal,3908,18999.28
ORD100409,Clothing,5672.32,5,18,Male,City56,Debit Card,Next-Day,43.06,3.3,2.5,1,Regular,2034,28361.6
ORD100410,Toys,8557.72,3,34,Male,City77,Debit Card,Express,23.54,4.1,4.1,3,Regular,760,25673.16
ORD100411,Clothing,1481.19,5,65,Male,City21,Gift Card,Express,38.34,4.4,4.8,0,Loyal,3258,7405.95
ORD100412,Clothing,846.24,2,33,Female,City28,Gift Card,Next-Day,40.35,4.1,4.1,2,Frequent,1979,1692.48
ORD100413,Home,11581.47,3,47,Female,City6,PayPal,Express,11.72,4.1,4.8,3,Regular,203,34744.41
ORD100414,Toys,3321.51,5,66,Female,City80,Gift Card,Express,14.06,3.1,3.8,8,Frequent,1626,16607.55
ORD100415,Books,595.42,2,59,Male,City16,PayPal,Standard,14.69,3.5,2.9,6,Regular,617,1190.84
ORD100416,Electronics,86907.31,1,70,Male,City22,PayPal,Express,16.18,3.6,2.9,4,Frequent,2498,86907.31
ORD100417,Books,568.95,1,60,Female,City40,Credit Card,Express,16.18,5.0,3.9,0,Regular,1466,568.95
ORD100418,Toys,8783.09,2,68,Female,City83,Gift Card,Next-Day,18.94,3.0,3.6,9,Loyal,1117,17566.18
ORD100419,Home,3223.39,2,31,Male,City61,Debit Card,Express,28.59,2.9,3.3,5,Frequent,534,6446.78
ORD100420,Books,1498.17,2,62,Female,City7,PayPal,Standard,16.75,4.0,4.5,3,Frequent,1500,2996.34
ORD100421,Toys,1996.68,1,23,Female,City67,PayPal,Express,24.88,3.5,3.5,7,Regular,1956,1996.68
ORD100422,Home,16106.86,4,45,Male,City91,Debit Card,Next-Day,25.57,3.9,2.6,7,Frequent,1027,64427.44
ORD100423,Books,677.6,1,27,Female,City23,PayPal,Next-Day,5.73,3.9,4.2,0,Regular,459,677.6
ORD100424,Clothing,1230.88,3,33,Male,City37,Debit Card,Express,20.32,4.3,4.4,0,Regular,254,3692.64
ORD100425,Electronics,40966.36,4,69,Male,City98,Gift Card,Next-Day,5.9,3.9,4.8,0,Regular,1165,163865.44
ORD100426,Home,12196.59,2,38,Male,City1,Debit Card,Next-Day,29.63,3.5,3.2,5,Frequent,1911,24393.18
ORD100427,Clothing,5244.81,3,36,Female,City81,Gift Card,Next-Day,26.25,4.3,4.8,0,Regular,2350,15734.43
ORD100428,Electronics,101219.36,1,46,Male,City76,Credit Card,Standard,13.39,4.1,5.0,0,Frequent,1119,101219.36
ORD100429,Clothing,5040.89,2,57,Male,City76,PayPal,Next-Day,46.46,2.9,2.5,9,New,3256,10081.78
ORD100430,Toys,359.88,4,36,Female,City1,Debit Card,Next-Day,18.56,3.6,4.2,1,New,1510,1439.52
ORD100431,Electronics,44063.45,4,46,Male,City77,Gift Card,Express,12.07,3.8,3.5,4,Regular,1563,176253.8
ORD100432,Toys,4426.37,5,60,Female,City42,PayPal,Next-Day,37.77,3.3,2.7,5,Frequent,1596,22131.85
ORD100433,Clothing,4134.61,3,19,Male,City42,Gift Card,Standard,41.33,3.9,3.0,5,New,4564,12403.83
ORD100434,Home,20020.49,4,20,Male,City99,Gift Card,Standard,10.25,3.3,3.9,8,New,188,80081.96
ORD100435,Electronics,19360.6,5,55,Female,City71,Credit Card,Standard,13.02,4.5,3.7,3,Regular,1777,96803.0
ORD100436,Electronics,109777.53,1,39,Male,City75,Gift Card,Next-Day,9.77,5.0,4.3,3,New,2355,109777.53
ORD100437,Home,7092.09,3,62,Male,City85,Credit Card,Standard,15.46,3.8,4.9,0,Regular,1532,21276.27
ORD100438,Clothing,4710.58,5,38,Female,City13,Gift Card,Express,29.06,4.0,4.1,1,Regular,3872,23552.9
ORD100439,Clothing,1500.45,1,51,Male,City26,Gift Card,Express,24.01,4.0,4.1,1,Frequent,1868,1500.45
ORD100440,Toys,4623.25,1,62,Female,City99,Credit Card,Standard,35.2,4.0,3.6,2,Regular,1446,4623.25
ORD100441,Electronics,92617.7,2,49,Male,City85,PayPal,Express,14.11,4.0,3.6,1,Frequent,1166,185235.4
ORD100442,Clothing,643.28,3,61,Female,City8,Debit Card,Standard,41.31,4.5,3.8,2,Regular,4062,1929.84
ORD100443,Books,1516.02,4,41,Female,City37,PayPal,Standard,17.78,3.9,4.9,3,Frequent,1046,6064.08
ORD100444,Toys,8223.13,5,36,Male,City46,Debit Card,Standard,35.08,3.5,3.2,8,Regular,1704,41115.65
ORD100445,Toys,4331.1,4,69,Male,City61,Credit Card,Next-Day,27.75,4.5,4.8,3,New,1597,17324.4
ORD100446,Books,165.58,2,20,Female,City62,Credit Card,Next-Day,12.84,3.0,2.8,1,Frequent,216,331.16
ORD100447,Electronics,51175.61,3,68,Male,City57,Gift Card,Standard,12.27,4.7,4.8,1,Frequent,1149,153526.83
ORD100448,Electronics,33200.32,4,42,Male,City2,PayPal,Express,15.62,4.6,4.2,1,Frequent,2197,132801.28
ORD100449,Electronics,77916.77,5,57,Female,City34,Gift Card,Standard,16.7,4.6,4.2,2,Regular,1126,389583.85
ORD100450,Home,23269.62,5,63,Male,City40,Gift Card,Next-Day,10.64,4.0,4.5,3,Regular,2349,116348.1
ORD100451,Books,1139.77,1,29,Male,City52,Gift Card,Standard,17.76,4.2,4.3,2,Regular,508,1139.77
ORD100452,Home,5619.66,3,57,Male,City73,Credit Card,Express,16.67,4.4,4.8,3,Regular,2198,16858.98
ORD100453,Toys,3115.43,4,70,Female,City34,Debit Card,Standard,13.98,4.5,4.0,6,Regular,1291,12461.72
ORD100454,Books,668.99,1,52,Male,City45,Credit Card,Standard,11.88,3.3,3.8,6,Regular,420,668.99
ORD100455,Home,11843.38,4,20,Male,City48,Debit Card,Standard,15.73,4.8,4.8,0,Frequent,1559,47373.52
ORD100456,Home,26924.19,4,23,Male,City69,Debit Card,Next-Day,10.96,4.5,4.7,2,Regular,1320,107696.76
